Store,Date,Sales,Store_Size,Num_Employees,Returns_Pct,Num_Customers,Pct_On_Sale,Marketing,Near_Xmas,Near_BlackFriday,Holiday,DestinationEvent,Pct_Promotional,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI 
Columbus,03/14/13,62473.19,16200,43,0.59,143,10.63,In Store Credit Card Signup Discount; ID39.9339,0,0,No,No,0.049576671,,,
Columbus,03/15/13,67205.81,16200,45,0.35,194,9.3,In Store Credit Card Signup Discount; ID0.8722,0,0,No,No,0.049576671,,,
Columbus,03/16/13,82431.33,16200,41,0.36,347,13.61,In Store Credit Card Signup Discount; ID0.6805,0,0,No,No,0.049576671,,-5500.0,
Columbus,03/17/13,75503.02,16200,37,0.99,245,16.45,In Store Credit Card Signup Discount; ID43.297,0,0,No,No,0.046666538,,,
Columbus,03/18/13,67127.69,16200,22,0.36,153,6.52,In Store Credit Card Signup Discount; ID35.1091,0,0,No,No,0.046666538,,,
Columbus,03/19/13,60501.91,16200,16,0.58,120,8.14,In Store Credit Card Signup Discount; ID20.4801,0,0,No,No,0.046666538,,,
Columbus,03/20/13,63411.53,16200,25,0.58,148,6.44,In Store Credit Card Signup Discount; ID32.4323,0,0,No,No,0.046666538,,,
Columbus,03/21/13,60331.78,16200,31,0.57,162,7.08,In Store Credit Card Signup Discount; ID55.8489,0,0,No,No,0.046666538,,,
Columbus,03/22/13,70646.5,16200,43,0.5,218,9.38,In Store Credit Card Signup Discount; ID55.8118,0,0,No,No,0.046666538,,,
Columbus,03/23/13,78796.21,16200,45,0.69,296,6.76,In Store Credit Card Signup Discount; ID10.4329,0,0,No,No,0.046666538,,6000.0,
Columbus,03/24/13,70011.53,16200,27,0.98,227,6.6,In Store Credit Card Signup Discount; ID25.4522,0,0,No,No,0.035235434,,,
Columbus,03/25/13,67020.04,16200,23,0.39,180,8.34,In Store Credit Card Signup Discount; ID22.6572,0,0,No,No,0.035235434,,,
Columbus,03/26/13,62356.42,16200,17,0.35,167,9.34,In Store Credit Card Signup Discount; ID68.2947,0,0,No,No,0.035235434,,,
Columbus,03/27/13,63104.78,16200,22,0.62,176,8.13,In Store Credit Card Signup Discount; ID77.6169,0,0,No,No,0.035235434,,,
Columbus,03/28/13,65543.92,16200,36,0.97,190,6.73,In Store Credit Card Signup Discount; ID31.2638,0,0,No,No,0.035235434,,,
Columbus,03/29/13,79367.41,16200,50,0.5,264,7.95,In Store Credit Card Signup Discount; ID54.4405,0,0,No,No,0.035235434,,,
Columbus,03/30/13,84715.94,16200,30,0.9,333,7.79,In Store Credit Card Signup Discount; Spring Product Email ID11.7708,0,0,No,No,0.035235434,,9250.0,
Columbus,03/31/13,49280.41,16200,13,0.4,0,6.53,In Store Credit Card Signup Discount; Spring Product Email ID33.1932,0,0,No,No,0.030184014,,,
Columbus,04/01/13,64830.82,16200,18,0.74,180,9.04,In Store Credit Card Signup Discount; Spring Product Email ID1.6361,0,0,No,No,0.030184014,0.8,,-0.025726969
Columbus,04/02/13,65994.92,16200,21,0.8,157,6.39,In Store Credit Card Signup Discount; Spring Product Email ID1.4319,0,0,No,No,0.030184014,,,
Columbus,04/03/13,66967.28,16200,24,0.43,185,6.36,In Store Credit Card Signup Discount; Spring Product Email ID2.4441,0,0,No,No,0.030184014,,,
Columbus,04/04/13,61418.78,16200,50,0.86,185,7.83,In Store Credit Card Signup Discount; Spring Product Email ID11.9657,0,0,No,No,0.030184014,,,
Columbus,04/05/13,80647.68,16200,34,0.94,268,10.49,In Store Credit Card Signup Discount; Spring Product Email ID13.2151,0,0,No,No,0.030184014,,,
Columbus,04/06/13,80395.26,16200,38,0.57,333,8.46,In Store Credit Card Signup Discount; Spring Product Email ID19.378,0,0,No,No,0.030184014,,4250.0,
Columbus,04/07/13,68247.22,16200,30,0.32,231,9.23,In Store Credit Card Signup Discount; Spring Product Email ID2.5939,0,0,No,No,0.038190223,,,
Columbus,04/08/13,61999.88,16200,22,0.2,139,8.22,In Store Credit Card Signup Discount; Spring Product Email ID4.0752,0,0,No,No,0.038190223,,,
Columbus,04/09/13,56497.93,16200,15,0.06,106,10.3,In Store Credit Card Signup Discount; Spring Product Email ID21.2443,0,0,No,No,0.038190223,,,
Columbus,04/10/13,57315.39,16200,26,0.05,111,8.45,In Store Credit Card Signup Discount; Spring Product Email ID25.1982,0,0,No,No,0.038190223,,,
Columbus,04/11/13,66144.32,16200,28,0.51,143,6.98,In Store Credit Card Signup Discount; Spring Product Email ID40.0188,0,0,No,No,0.038190223,,,
Columbus,04/12/13,68436.28,16200,38,0.16,204,9.74,In Store Credit Card Signup Discount; Spring Product Email ID43.7348,0,0,No,No,0.038190223,,,
Columbus,04/13/13,74150.09,16200,41,1.17,305,9.15,In Store Credit Card Signup Discount; Spring Product Email ID0.7109,0,0,No,No,0.038190223,,2500.0,
Columbus,04/14/13,68189.14,16200,28,0.71,241,9.96,In Store Credit Card Signup Discount; Spring Product Email ID9.648,0,0,No,No,0.042555103,,,
Columbus,04/15/13,57663.23,16200,20,0.45,97,8.71,In Store Credit Card Signup Discount; Spring Product Email ID54.2025,0,0,No,No,0.042555103,,,
Columbus,04/16/13,58325.46,16200,33,0.5,111,7.57,In Store Credit Card Signup Discount; Spring Product Email ID6.6353,0,0,No,No,0.042555103,,,
Columbus,04/17/13,60366.54,16200,25,0.26,130,8.52,In Store Credit Card Signup Discount; Spring Product Email ID58.9322,0,0,No,No,0.042555103,,,
Columbus,04/18/13,56993.6,16200,43,0.51,125,11.66,In Store Credit Card Signup Discount; Spring Product Email ID35.3558,0,0,No,No,0.042555103,,,
Columbus,04/19/13,62477.35,16200,40,0.89,185,10.61,In Store Credit Card Signup Discount; Spring Product Email ID15.5263,0,0,No,No,0.042555103,,,
Columbus,04/20/13,74531.54,16200,37,0.96,287,10.33,In Store Credit Card Signup Discount; Spring Product Email ID73.9225,0,0,No,No,0.042555103,,-4750.0,
Columbus,04/21/13,65275.02,16200,32,0.73,208,12.11,In Store Credit Card Signup Discount; Spring Product Email ID6.8323,0,0,No,No,0.049642434,,,
Columbus,04/22/13,61243.42,16200,23,0.42,116,10.2,In Store Credit Card Signup Discount; Spring Product Email ID30.5166,0,0,No,No,0.049642434,,,
Columbus,04/23/13,64641.44,16200,20,0.51,130,7.13,In Store Credit Card Signup Discount; Spring Product Email ID28.3475,0,0,No,No,0.049642434,,,
Columbus,04/24/13,61226.34,16200,18,0.36,120,9.4,In Store Credit Card Signup Discount; Spring Product Email ID53.8921,0,0,No,No,0.049642434,,,
Columbus,04/25/13,62750.73,16200,26,0.26,134,10.7,In Store Credit Card Signup Discount; Spring Product Email ID52.403,0,0,No,No,0.049642434,,,
Columbus,04/26/13,67920.34,16200,35,0.96,194,9.11,In Store Credit Card Signup Discount; Spring Product Email ID66.8268,0,0,No,No,0.049642434,,,
Columbus,04/27/13,83634.91,16200,33,0.73,324,6.91,In Store Credit Card Signup Discount; Spring Product Email ID5.7472,0,0,No,No,0.049642434,,-11250.0,
Columbus,04/28/13,68117.54,16200,24,0.64,213,8.0,In Store Credit Card Signup Discount; Spring Product Email ID39.664,0,0,No,No,0.046784642,,,
Columbus,04/29/13,60810.69,16200,17,0.61,134,10.69,In Store Credit Card Signup Discount; Spring Product Email ID20.1465,0,0,No,No,0.046784642,,,
Columbus,04/30/13,62771.7,16200,17,0.76,120,7.83,In Store Credit Card Signup Discount; Spring Product Email ID92.3927,0,0,No,No,0.046784642,,,
Columbus,05/01/13,66544.37,16200,19,0.23,130,11.22,In Store Credit Card Signup Discount; Ready for Summer Campaign ID4.004,0,0,No,No,0.046784642,,,0.006282172
Columbus,05/02/13,62568.44,16200,27,0.23,143,10.32,In Store Credit Card Signup Discount; Ready for Summer Campaign ID3.7808,0,0,No,No,0.046784642,,,
Columbus,05/03/13,68274.48,16200,30,0.93,180,11.88,In Store Credit Card Signup Discount; Ready for Summer Campaign ID6.8428,0,0,No,No,0.046784642,,,
Columbus,05/04/13,80450.89,16200,34,0.41,301,10.8,In Store Credit Card Signup Discount; Ready for Summer Campaign ID3.5895,0,0,No,No,0.046784642,,-4750.0,
Columbus,05/05/13,71444.11,16200,37,0.58,241,10.91,In Store Credit Card Signup Discount; Ready for Summer Campaign ID22.6998,0,0,No,No,0.055547634,,,
Columbus,05/06/13,64814.67,16200,21,0.56,157,8.51,In Store Credit Card Signup Discount; Ready for Summer Campaign ID27.6853,0,0,No,No,0.055547634,,,
Columbus,05/07/13,62817.01,16200,20,0.19,143,8.06,In Store Credit Card Signup Discount; Ready for Summer Campaign ID29.6684,0,0,No,No,0.055547634,,,
Columbus,05/08/13,67478.17,16200,19,0.58,148,8.03,In Store Credit Card Signup Discount; Ready for Summer Campaign ID33.4619,0,0,No,No,0.055547634,,,
Columbus,05/09/13,68314.93,16200,38,0.31,162,6.19,In Store Credit Card Signup Discount; Ready for Summer Campaign ID27.6096,0,0,No,No,0.055547634,,,
Columbus,05/10/13,70806.68,16200,26,0.58,213,8.29,In Store Credit Card Signup Discount; Ready for Summer Campaign ID36.1829,0,0,No,No,0.055547634,,,
Columbus,05/11/13,76824.61,16200,29,0.73,324,10.61,In Store Credit Card Signup Discount; Ready for Summer Campaign ID52.2713,0,0,No,No,0.055547634,,2750.0,
Columbus,05/12/13,61938.18,16200,29,0.45,222,8.92,In Store Credit Card Signup Discount; Ready for Summer Campaign ID19.1345,0,0,No,No,0.062786754,,,
Columbus,05/13/13,57039.18,16200,21,0.3,93,9.4,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID22.8232,0,0,No,No,0.062786754,,,
Columbus,05/14/13,61910.74,16200,19,0.51,111,8.33,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID50.2579,0,0,No,No,0.062786754,,,
Columbus,05/15/13,70197.03,16200,25,0.69,143,8.83,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID45.5609,0,0,No,No,0.062786754,,,
Columbus,05/16/13,69071.94,16200,29,0.38,171,7.55,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID14.2695,0,0,No,No,0.062786754,,,
Columbus,05/17/13,71617.24,16200,35,0.45,255,8.78,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID76.1944,0,0,No,No,0.062786754,,,
Columbus,05/18/13,81140.61,16200,34,0.79,329,5.87,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID25.4125,0,0,No,No,0.062786754,,250.0,
Columbus,05/19/13,73061.94,16200,30,0.66,245,6.88,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID41.8871,0,0,No,No,0.058357776,,,
Columbus,05/20/13,66894.53,16200,17,0.25,139,7.78,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID4.5066,0,0,No,No,0.058357776,,,
Columbus,05/21/13,66371.37,16200,21,0.73,134,5.43,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.7296,0,0,No,No,0.058357776,,,
Columbus,05/22/13,66663.49,16200,21,0.51,157,7.86,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID2.5287,0,0,No,No,0.058357776,,,
Columbus,05/23/13,82230.43,16200,30,0.54,222,9.91,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID28.6975,0,0,No,No,0.058357776,,,
Columbus,05/24/13,76485.05,16200,36,0.95,259,11.41,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID40.3356,0,0,No,No,0.058357776,,,
Columbus,05/25/13,160659.13,16200,83,0.62,1499,12.48,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID101.7655,0,0,Yes,Yes,0.058357776,,6000.0,
Columbus,05/26/13,114117.2,16200,99,0.57,995,11.82,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID94.5782,0,0,Yes,Yes,0.056013089,,,
Columbus,05/27/13,120001.19,16200,65,0.44,1027,15.77,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID105.8574,0,0,Yes,Yes,0.056013089,,,
Columbus,05/28/13,66492.25,16200,28,0.71,153,14.12,In Store Credit Card Signup Discount; ID88.397,0,0,No,No,0.056013089,,,
Columbus,05/29/13,62392.24,16200,20,0.4,153,13.62,In Store Credit Card Signup Discount; ID135.5632,0,0,No,No,0.056013089,,,
Columbus,05/30/13,65682.16,16200,37,0.83,143,8.28,In Store Credit Card Signup Discount; ID133.0327,0,0,No,No,0.056013089,,,
Columbus,05/31/13,68962.12,16200,37,0.4,213,9.89,In Store Credit Card Signup Discount; ID88.8911,0,0,No,No,0.056013089,,,
Columbus,06/01/13,75972.17,16200,27,0.31,338,9.87,In Store Credit Card Signup Discount; ID0.1301,0,0,No,No,0.056013089,,2500.0,0.02395734
Columbus,06/02/13,70393.02,16200,26,1.1,259,10.96,In Store Credit Card Signup Discount; ID9.6054,0,0,No,No,0.057862146,,,
Columbus,06/03/13,67640.85,16200,18,0.63,171,8.84,In Store Credit Card Signup Discount; ID7.1591,0,0,No,No,0.057862146,,,
Columbus,06/04/13,64051.64,16200,20,0.68,157,10.54,In Store Credit Card Signup Discount; ID9.4835,0,0,No,No,0.057862146,,,
Columbus,06/05/13,70173.28,16200,24,0.83,167,8.65,In Store Credit Card Signup Discount; ID6.0329,0,0,No,No,0.057862146,,,
Columbus,06/06/13,67953.85,16200,41,0.56,176,9.67,In Store Credit Card Signup Discount; ID11.7941,0,0,No,No,0.057862146,,,
Columbus,06/07/13,71025.73,16200,23,1.12,213,10.32,In Store Credit Card Signup Discount; ID24.8178,0,0,No,No,0.057862146,,,
Columbus,06/08/13,78653.49,16200,37,0.67,338,11.67,In Store Credit Card Signup Discount; ID26.0118,0,0,No,No,0.057862146,,-6000.0,
Columbus,06/09/13,71782.6,16200,45,1.49,227,10.48,In Store Credit Card Signup Discount; ID5.9252,0,0,No,No,0.059632601,,,
Columbus,06/10/13,66702.23,16200,21,0.73,153,9.19,In Store Credit Card Signup Discount; ID10.0629,0,0,No,No,0.059632601,,,
Columbus,06/11/13,67522.65,16200,18,0.53,162,8.97,In Store Credit Card Signup Discount; ID1.0315,0,0,No,No,0.059632601,,,
Columbus,06/12/13,64389.26,16200,19,0.63,153,11.74,In Store Credit Card Signup Discount; ID61.1825,0,0,No,No,0.059632601,,,
Columbus,06/13/13,68102.41,16200,30,1.14,199,14.47,In Store Credit Card Signup Discount; ID17.095,0,0,No,No,0.059632601,,,
Columbus,06/14/13,74860.59,16200,33,1.03,222,10.45,In Store Credit Card Signup Discount; ID18.9111,0,0,No,No,0.059632601,,,
Columbus,06/15/13,82588.97,16200,45,0.72,347,11.47,In Store Credit Card Signup Discount; ID20.2256,0,0,No,No,0.059632601,,3000.0,
Columbus,06/16/13,72259.57,16200,31,0.54,199,8.8,In Store Credit Card Signup Discount; ID52.8982,0,0,No,No,0.070182492,,,
Columbus,06/17/13,62758.23,16200,17,0.66,134,13.68,In Store Credit Card Signup Discount; ID87.7254,0,0,No,No,0.070182492,,,
Columbus,06/18/13,62911.98,16200,20,0.69,167,13.29,In Store Credit Card Signup Discount; ID70.48,0,0,No,No,0.070182492,,,
Columbus,06/19/13,63612.81,16200,20,0.55,171,12.23,In Store Credit Card Signup Discount; ID37.8644,0,0,No,No,0.070182492,,,
Columbus,06/20/13,65710.57,16200,25,0.47,171,9.19,In Store Credit Card Signup Discount; ID68.4763,0,0,No,No,0.070182492,,,
Columbus,06/21/13,70183.56,16200,33,0.89,236,10.86,In Store Credit Card Signup Discount; ID33.6242,0,0,No,No,0.070182492,,,
Columbus,06/22/13,73655.82,16200,30,0.4,301,12.84,In Store Credit Card Signup Discount; ID4.1158,0,0,No,No,0.070182492,,-1750.0,
Columbus,06/23/13,64031.18,16200,33,0.54,218,11.98,In Store Credit Card Signup Discount; ID106.9076,0,0,No,No,0.099876869,,,
Columbus,06/24/13,65401.23,16200,17,0.57,162,12.36,In Store Credit Card Signup Discount; ID97.519,0,0,No,No,0.099876869,,,
Columbus,06/25/13,65235.69,16200,20,0.28,153,12.77,In Store Credit Card Signup Discount; ID101.3569,0,0,No,No,0.099876869,,,
Columbus,06/26/13,67977.86,16200,16,0.34,185,10.82,In Store Credit Card Signup Discount; ID121.284,0,0,No,No,0.099876869,,,
Columbus,06/27/13,63326.47,16200,20,0.83,190,14.16,In Store Credit Card Signup Discount; ID62.3875,0,0,No,No,0.099876869,,,
Columbus,06/28/13,64654.45,16200,23,0.33,222,13.18,In Store Credit Card Signup Discount; ID152.1192,0,0,No,No,0.099876869,,,
Columbus,06/29/13,72774.95,16200,32,1.1,329,14.31,In Store Credit Card Signup Discount; ID52.901,0,0,No,No,0.099876869,,-1750.0,
Columbus,06/30/13,70114.83,16200,27,1.06,282,14.97,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID54.2341,0,0,No,No,0.129279147,,,
Columbus,07/01/13,64382.45,16200,23,0.6,199,13.94,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID0.3794,0,0,No,No,0.129279147,3.1,,0.026921643
Columbus,07/02/13,67532.04,16200,16,0.78,227,16.25,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID11.9872,0,0,No,No,0.129279147,,,
Columbus,07/03/13,63121.67,16200,24,0.67,245,13.54,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID2.8693,0,0,No,No,0.129279147,,,
Columbus,07/04/13,68204.92,16200,28,0.86,292,14.26,July In Store Credit Card Signup Discount; ID19.7314,0,0,Yes,No,0.129279147,,,
Columbus,07/05/13,71022.21,16200,38,0.98,319,15.64,July In Store Credit Card Signup Discount; ID16.608,0,0,No,No,0.129279147,,,
Columbus,07/06/13,76947.72,16200,33,1.19,384,14.74,July In Store Credit Card Signup Discount; ID28.3698,0,0,No,No,0.129279147,,3750.0,
Columbus,07/07/13,70876.2,16200,23,0.57,278,10.92,July In Store Credit Card Signup Discount; ID15.612,0,0,No,No,0.137019061,,,
Columbus,07/08/13,63730.78,16200,16,0.71,199,12.66,July In Store Credit Card Signup Discount; ID33.6574,0,0,No,No,0.137019061,,,
Columbus,07/09/13,68073.2,16200,17,0.73,204,12.26,July In Store Credit Card Signup Discount; ID61.1676,0,0,No,No,0.137019061,,,
Columbus,07/10/13,63503.91,16200,16,0.64,213,11.31,July In Store Credit Card Signup Discount; ID30.0926,0,0,No,No,0.137019061,,,
Columbus,07/11/13,67259.59,16200,17,0.89,208,13.56,July In Store Credit Card Signup Discount; Half off with email ID33.2649,0,0,No,No,0.137019061,,,
Columbus,07/12/13,67521.72,16200,22,0.88,245,12.93,July In Store Credit Card Signup Discount; Half off with email ID79.1718,0,0,No,No,0.137019061,,,
Columbus,07/13/13,71440.96,16200,38,1.3,329,11.37,July In Store Credit Card Signup Discount; Half off with email ID21.2165,0,0,No,No,0.137019061,,-3500.0,
Columbus,07/14/13,61902.13,16200,29,0.28,255,12.2,July In Store Credit Card Signup Discount; Half off with email ID7.809,0,0,No,No,0.11752242,,,
Columbus,07/15/13,72480.98,16200,23,0.49,213,11.38,July In Store Credit Card Signup Discount; ID13.233,0,0,No,No,0.11752242,,,
Columbus,07/16/13,70366.55,16200,19,0.37,250,10.91,July In Store Credit Card Signup Discount; ID65.3147,0,0,No,No,0.11752242,,,
Columbus,07/17/13,63817.04,16200,16,0.39,222,12.56,July In Store Credit Card Signup Discount; ID68.1568,0,0,No,No,0.11752242,,,
Columbus,07/18/13,65927.35,16200,31,1.05,227,13.82,July In Store Credit Card Signup Discount; ID47.8518,0,0,No,No,0.11752242,,,
Columbus,07/19/13,70443.24,16200,32,0.81,236,12.76,July In Store Credit Card Signup Discount; End of summer event ID85.8869,0,0,No,No,0.11752242,,,
Columbus,07/20/13,65443.16,16200,35,0.77,342,10.35,July In Store Credit Card Signup Discount; End of summer event ID135.079,0,0,No,No,0.11752242,,2750.0,
Columbus,07/21/13,67425.6,16200,37,0.42,268,10.51,July In Store Credit Card Signup Discount; End of summer event ID95.1651,0,0,No,No,0.08720729,,,
Columbus,07/22/13,63802.65,16200,27,0.39,231,8.01,July In Store Credit Card Signup Discount; End of summer event ID118.3136,0,0,No,No,0.08720729,,,
Columbus,07/23/13,61458.95,16200,34,0.59,227,6.44,July In Store Credit Card Signup Discount; End of summer event ID94.0114,0,0,No,No,0.08720729,,,
Columbus,07/24/13,64139.02,16200,26,0.29,227,8.43,July In Store Credit Card Signup Discount; End of summer event ID111.769,0,0,No,No,0.08720729,,,
Columbus,07/25/13,65190.79,16200,31,0.83,190,9.35,July In Store Credit Card Signup Discount; End of summer event ID56.7032,0,0,No,No,0.08720729,,,
Columbus,07/26/13,69459.03,16200,31,1.11,241,8.42,July In Store Credit Card Signup Discount; End of summer event ID14.3112,0,0,No,No,0.08720729,,,
Columbus,07/27/13,79212.74,16200,34,0.57,329,8.74,July In Store Credit Card Signup Discount; End of summer event ID51.1784,0,0,No,No,0.08720729,,-1750.0,
